text,label
"Before we take your general questions, I'd like to make a few opening remarks concerning ISAF support to the Afghan people during these frigid winter months. Some opposition leaders continued with their abrasive manners and asperity, whereas some members of the ruling party also showed intolerance to the dissent and were averse to take along the opposition members, as they wished to take all the credit for relief and reconstruction. As the most urgent needs of these communities have been mostly met, in the coming days the ICRC will focus on those villages which were partially destroyed by the seismic waves. But with nearly 200,000 people living in and around the town before the tsunamis struck, there are expectations the death toll in the region will climb dramatically as rescue workers and assessment teams reach isolated areas. There was more heavy rain overnight in Jakarta, although the weather brightened on Tuesday. In northern Kenya, more 50 lorries carrying foodstuffs, fuel and other essential commodities worth more than Sh100 million destined for Marsabit, Moyale and Ethiopia have been stuck in the mud between Serolevi, Merrille, Loisamis and Loglogo Trading Centres, as massive downpour made the Isiolo/Moyale road impassable. Thousands of people along Burma's eastern border states have been forced to remain in makeshift shelters after days of heavy rains triggered widespread flooding, which observers say was the most severe in two decades. A brief respite after three to four feet of snow was dumped in various parts of the North West Frontier Province (NWFP) that grounded relief flights and halted distributions, is expected to end in the coming days, with more snow and colder temperatures forecast by the local meteorological department. 08/05/2013 06:59 GMT KATHMANDU, August 5, 2013 (AFP) - Six pilgrims drowned in northeastern Nepal Monday while trying to cross a rain-swollen river, becoming the latest casualties of heavy monsoon downpours, a local police official said. The meeting will be brokered by the UN and is the first step towards the establishment of a broad-based representative government in Afghanistan. It is very tragic that a medical technician in Quetta has been refusing vaccination for his children.",1
"The Met office said the city recorded 57mm rainfall till 8.30am on Friday, the fifth-highest in a decade.",1
"On Sunday, Chinese leaders, students, workers and members of the public across the nation paused for three minutes beginning at 10 a.m. to mourn the dead, one week after the devastating mudslide.",1
"Sea levels were rising, coastlines were being eroded and coral reefs were suffering.",1
"Road assessments by the mountain guides show that many roads are still blocked by landslides and rockfalls, or are too dangerous to negotiate.",1
"Committee Chairman Aminu Masari had on Aug. 5 started the exercise with 14 trucks of materials worth 95 million naira (about 714,286 US dollars), procured with the financial donations of Borno, Kaduna, Sokoto and Yobe states in northern Nigeria.",1
xvi) As per Central Water Commission there are 12 flood forecasting sites in the State; of which 5 are located in reservoirs and 7 in rivers.,1
"This is also the opportunity to develop a better response system against migrant pests in the sub-region based on monitoring, early warning, biocontrol, capacity building and contingency planning.",1
"A few villages close to the China border have also seen unseasonal snowfall, leaving dozens of shepherds and thousands of sheep stranded, a village headman told AFP.",1
"ROME, Oct 1 (AFP) - Swarms of ravenous locusts are still spreading through and beyond the Sahel region of west Africa where the fight against the pest is being hampered by serious shortages in pesticides and aircraft, the UN food agency warned Friday.",1
"During my stay in Mali, over three thousand people gathered in Bamako for a peaceful march against religious extremism.",0
"India last year recorded more than 1,000 deaths from floods, which are triggered annually by monsoon rains and melting snows from the Himalayas.",1
"The worst flooding to hit the state in nearly 50 years followed catastrophic monsoon rains in northern and northeastern India, Bhutan, Nepal and Bangladesh that killed hundreds and left millions homeless.",1
"ISLAMABAD, 12 October (IRIN) - Communities made homeless by Saturday's powerful regional earthquake urgently need shelter and warm clothes as cold winter weather saps the energy of hundreds of thousands forced to camp in the open throughout northern Pakistan.",1
"In eastern Kazakhstan, where heavy snow storms severed entire districts from the rest of the country, a medical evacuation helicopter with eight people on board crashed in bad weather as it took part in the rescue operation.",1
"Compared to 2003 when 60,000 people were affected, the 2004 floods has had less impact on the flood prone areas compared to previous years for several reasons; in Central Kenya, there was less rain on the Aberdare Mountains which usually overflows the dams and causes severe flooding downstream.",1
"A further 230 were killed on June 23 when a fierce storm hit Karachi, the main city in Sindh.",1
"It provided $50 million to South Asian countries for their recovery from the destruction by a tsunami that occurred in December 2004, and $4.2 million worth of emergency relief aid to Pakistan when earthquake ravaged the country in October 2005.",1
"In the latest incident, dozens are believed to have been killed when the lava flows ignited a gas station in Goma, setting off a massive fireball.",1
"The government raised the flood alert status on the Yangtze river, warning of potential downpours and windstorms in the waterway's middle and lower reaches Saturday as Typhoon Soulik moves towards the Chinese coast, reported news portal people.com.cn.",1
"The floods inundate nearly half of the region's four million hectares (9.8 million acres), affecting about eight million people in more than half of the 12 Delta provinces.",1
UMCOR is exempt from tax under section 501(c)(3) of the Internal Revenue Code of the United States and qualifies for the maximum charitable contribution deduction by donors.,1
"Mercy-USA for Aid and Development (M-USA) is collecting funds to aid the survivors of the deadly earthquakes that struck Indonesia's island of Sumatra on Tuesday, March 6.",1
"The current adverse weather conditions are largely a result of the La Nina effect, and flooding could become very serious in southern Africa during the latter part of the rainy season in mid-January to March.",1
"But in the north, south, and far west, the drought continues with little sign of reprieve.",1
"At 19.31 and 19.38 on Thursday 19 November 1998, two earthquakes measuring 5.6 and 6.2 in magnitude respectively hit a rural area on the borders of Yunnan and Sichuan Province in south west China.",1
"Some 38 of the country's 64 districts in the north, centre and east have been at least partly submerged by one of the worst floods in years, caused by snow melt and heavy monsoon downpours in north and east India.",1
"The National De-mining Commission has expressed concern about landmines, which have been dislodged by torrential floods.",1
"National Nutrition Strategy While breastfeeding is a common practice in Ethiopia, exclusive breastfeeding from birth - including feeding the colostrum, the nutritious and disease-fighting 'first milk' released right after delivery - has been considered unclean in many communities.",1
"A freak hail storm pummeled China's central Henan province Friday (July 19), killing 25 people and sending thousands running for shelter.",1
"The government has established a Sub-Committee for the Coordination of International Assistance with three task forces (or working groups): task force 1 focuses on coastal and marine environmental restoration efforts; task force 2 focuses on geophysical hazards including seismicity, sink-holes, landslides, and salinity intrusion; and task force 3 focuses on livelihoods restoration issues.",1
"At that time, many of the BDRCS branches in the affected districts had already started emergency food distribution from funds raised locally.",1
"Sunday's killer tsunamis were unleashed by a gigantic 9.0 magnitude tectonic shift 150 kilometres (93 miles) off Sumatra, rolling on across the Indian Ocean to wreak havoc in 11 countries.",1
"When the earthquake measuring 7.9 on the Richter scale struck Gujarat on Friday morning, international telephone lines as well as cellular services were either cut or jammed by the overwhelming number of frantic calls.",1
"Owing to hot and sultry weather, most of the workers start work at 7.00 a.m. and end the workday by 1.00 p.m.",1
"For his part, Mr. Mamadou Sy, Chairman of an association of environment relays, said: ""Our association was supported by the project with the provision of bushfire control equipment we are now using for fire suppression, but also to open and clean firewalls.",1
"In the lowlands, herders also light grass fires to drive away infestations of tsetse flies and encourage the regeneration of the grasslands when the first rains arrive, usually in February or early March.",1
"More than 290,000 people died when the waves, triggered by a huge undersea earthquake off northern Indonesia, crashed into coastal communities in 11 Asian and African countries.",1
"A powerful earthquake struck western Indonesia today, collapsing buildings and causing landslides in coastal cities and towns.",1
"However, drier conditions are expected in and around Cunene, which will ease flooding concerns in the area.",1
"Unlike the Philippines which is familiar with typhoons, Myanmar was caught flatfooted by the ferocious storm which lashed the country with 120-mile per hour winds.",1
"Many geological disasters such as landslides and mud-rock flows occurred, the result of the strong magnitude and intensity of the quake, Ma said.",1
The Southern part of Madagascar is subject to cyclical drought.,1
President Kashmir Advisory Centre said that his organization is hosting a grand charity dinner in Brussels on January 14 (next month) to raise relief funds for the rehabilitation of the earthquake victims.,1
"There is no way to prove climate change is to blame for the extreme cold snap, but some Chinese government scientists see no other explanation for the wild temperature swings, particularly in the areas that have become accustomed recently to mild winters.",1
Washington's humanitarian assistance to help deal with the smog crisis.,1
"Successive droughts combined with conflict and displacement have pushed people into crisis in nine countries: Burkina Faso, Cameroon, Chad, Gambia, Mali, Mauritania, Niger, Nigeria and Senegal.",1
"Many people have moved into newly-constructed houses, de-silted land and cleared irrigation canals.",1
The Red Cross has warned that the ground in central Vietnam is totally saturated and that if any more heavy rain falls it will lead to immediate widespread flooding.,1
"In Nsanje, on the southern tip of Malawi, Gidala said an additional 1,034 households have suffered flood damage.",1
"This, too, is made possible by generous voluntary donations.",1
"The Irrigation Department's Kamaladasa said that as of the last week of May, the bulk of the country's major irrigation reservoirs were at between 30 to 40 percent capacity.",0
"In 2003, more than 200 lives were claimed when flash floods tore through Bahorok, a popular riverside resort in North Sumatra.",1
"Official quake toll stands at 14,500.",1
"The flash floods that followed torrential monsoonal rains in north-west Pakistan between 28 and 30 July have caused great loss of life and wide-spread damage to infrastructure, livestock and property in more than 100 villages.",1
She fed the party on catfish and mopani worms.,1
"However, workers who routinely handle corpses may have a risk of contracting tuberculosis, bloodborne viruses (such as Hepatitis B/C and HIV), and gastrointestinal infections (such as rotavirus diarrhoea, salmonellosis, E. coli, typhoid/paratyphoid fevers, hepatitis A, shigellosis and cholera).",1
"On Wednesday, September 30, a 7.6 magnitude earthquake struck West Sumatra in Indonesia, toppling buildings and destroying homes and roads.",1
"WHO, which has been working with Sudan's Health Ministry to stem the outbreak for over two months, said last month the epidemic was cholera, which is spread by a waterborne bacteria, causes severe watery diarrhoea and can lead to death within hours if not treated.",1
"Surono, who said that the evacuation had started at 7 p.m. (1200 GMT), warned that residents should steer clear of rivers near the volcano in case of flows of lahar, a mix of hot stones and water.",1
"More than one million people have been affected by landslides, floods and other related disaster situations due to the inclement weather that has been prevailing in the country for more than 10 days.",1
